StartTime,EndTime,EpisodeId,EventId,State,EventType,InjuriesDirect,InjuriesIndirect,DeathsDirect,DeathsIndirect,DamageProperty,DamageCrops,Source,BeginLocation,EndLocation,BeginLat,BeginLon,EndLat,EndLon,EpisodeNarrative,EventNarrative,StormSummary
2007-03-31 14:48:00.0000000,2007-03-31 14:48:00.0000000,4024,22468,IOWA,Hail,0,0,0,0,0,0,Public,LAWTON,LAWTON,42.5004,-96.2077,42.5004,-96.2077,"Thunderstorms produced penny to golf ball size hail, damaging winds, and heavy rain which produced flash flooding over several counties of northwest Iowa during the middle and late afternoon hours on March 31st.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T14:48:00.0000000Z"",
  ""EndTime"": ""2007-03-31T14:48:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 14:49:00.0000000,2007-03-31 14:49:00.0000000,3708,20507,IOWA,Hail,0,0,0,0,0,0,Trained Spotter,MARENGO,MARENGO,41.8,-92.07,41.8,-92.07,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",A spotter reported hail the size of nickels.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T14:49:00.0000000Z"",
  ""EndTime"": ""2007-03-31T14:49:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A spotter reported hail the size of nickels."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 14:49:00.0000000,2007-03-31 14:49:00.0000000,3708,20650,IOWA,Thunderstorm Wind,0,0,0,0,0,0,Trained Spotter,MARENGO,MARENGO,41.8,-92.07,41.8,-92.07,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",Spotter reported estimated 50 to 60 mph gusts.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T14:49:00.0000000Z"",
  ""EndTime"": ""2007-03-31T14:49:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Spotter reported estimated 50 to 60 mph gusts."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 14:50:00.0000000,2007-03-31 14:50:00.0000000,3708,20508,IOWA,Hail,0,0,0,0,0,0,Trained Spotter,BRANDON,BRANDON,42.31,-92,42.31,-92,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",A spotter reported penny size hail.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T14:50:00.0000000Z"",
  ""EndTime"": ""2007-03-31T14:50:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A spotter reported penny size hail."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 14:55:00.0000000,2007-03-31 14:55:00.0000000,2671,13796,IOWA,Thunderstorm Wind,0,0,0,0,5000,0,Amateur Radio,PT PLEASANT,PT PLEASANT,42.31,-93.22,42.31,-93.22,"An intense low pressure lifted out of the south central U.S. into western Iowa during the afternoon hours of the 31st.  The upper low virtually captured the surface system by late afternoon.  Thunderstorms formed along two boundaries.  The first was a warm frontal boundary that lifted into central Iowa by early afternoon.  The second was a strong dryline that advanced into southwest and central Iowa by the late afternoon hours.  With the steep lapse rates, there was little in the way of CIN and once the clouds began to break.  Surface Based CAPE was in the 1000-2000 J/kg range with CAPE in the -10 to -30 C. layer around 200 J/kg.  The freezing level was quite low, ranging from 8,700 to 10,000 feet across the CWA.  Lifted indices fell to the -6 to -9 C. range by the mid afternoon hours.  In spite of the LCL being quite low, in the 500 to 1000 meter range, there were several reports of funnels, but no confirmed touchdowns.  Thunderstorms formed in two lines.  The first was along the warm front across central Iowa. The second along the dryline.  There were numerous reports of pea to marble size hail and surprisingly few reports of larger hail.  The hail that did fall was in the three quarter to one inch diameter range.  One inch diameter hail covered the ground in Davis County at Bloomfield.  Some damage was done to vinyl siding in the city of Bloomfield as well.  A few of the storms produced high winds with tree damage and some building damage.  A roof was blown off a shed in Polk County in Pleasant Hill.  Outbuildings were destroyed by another storm in Story and Marshall Counties, and a garage was blown over in Marshall County in the Marshalltown area.  High winds from the dryline storms caused damage in Waukee with damage to house siding and a metal fence in the area.",,"{
  ""TotalDamages"": 5000,
  ""StartTime"": ""2007-03-31T14:55:00.0000000Z"",
  ""EndTime"": ""2007-03-31T14:55:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 14:58:00.0000000,2007-03-31 14:58:00.0000000,3607,19892,MISSOURI,Hail,0,0,0,0,0,0,Public,WILLIAMSTOWN,WILLIAMSTOWN,40.25,-91.8,40.25,-91.8,"A large squall line formed ahead of a weak cold front. As the storms moved east across Missouri and Illinois, numerous reports of large hail and damaging winds were received, including an EF0 tornado in the city of St. Louis.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T14:58:00.0000000Z"",
  ""EndTime"": ""2007-03-31T14:58:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""MISSOURI""
  }
}"
2007-03-31 14:58:00.0000000,2007-03-31 14:58:00.0000000,4039,22571,NEBRASKA,Hail,0,0,0,0,0,0,Public,HOMER,HOMER,42.3601,-96.5025,42.3601,-96.5025,"A thunderstorm produced large hail in Dakota County during the midafternoon on March 31st, 2007.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T14:58:00.0000000Z"",
  ""EndTime"": ""2007-03-31T14:58:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""NEBRASKA""
  }
}"
2007-03-31 14:58:00.0000000,2007-03-31 14:58:00.0000000,3708,20509,IOWA,Hail,0,0,0,0,0,0,Trained Spotter,BLAIRSTOWN,BLAIRSTOWN,41.9127,-92.083,41.9127,-92.083,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",Penny size hail was reported.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T14:58:00.0000000Z"",
  ""EndTime"": ""2007-03-31T14:58:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Penny size hail was reported."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:00:00.0000000,2007-03-31 15:00:00.0000000,3709,20538,ILLINOIS,Hail,0,0,0,0,0,0,Law Enforcement,ATKINSON,ATKINSON,41.42,-90.01,41.42,-90.01,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind.",Law enforcement estimated hail the size of pennies.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:00:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:00:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Law enforcement estimated hail the size of pennies."",
    ""Location"": ""ILLINOIS""
  }
}"
2007-03-31 15:00:00.0000000,2007-03-31 15:03:00.0000000,4024,22472,IOWA,Hail,0,0,0,0,0,0,Trained Spotter,HINTON,HINTON,42.63,-96.3,42.63,-96.3,"Thunderstorms produced penny to golf ball size hail, damaging winds, and heavy rain which produced flash flooding over several counties of northwest Iowa during the middle and late afternoon hours on March 31st.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:00:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:03:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:03:00.0000000,2007-03-31 15:03:00.0000000,3708,20510,IOWA,Hail,0,0,0,0,0,0,Trained Spotter,LUZERNE,LUZERNE,41.91,-92.18,41.91,-92.18,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",A spotter reported quarter size hail.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:03:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:03:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A spotter reported quarter size hail."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:05:00.0000000,2007-03-31 15:05:00.0000000,3708,20524,IOWA,Thunderstorm Wind,0,0,0,0,0,0,Law Enforcement,OAKLAND MILLS,OAKLAND MILLS,40.9102,-91.6092,40.9102,-91.6092,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",Law enforcement reported a roof blown off a barn.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:05:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:05:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Law enforcement reported a roof blown off a barn."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:05:00.0000000,2007-03-31 15:10:00.0000000,3963,22207,GULF OF MEXICO,Waterspout,0,0,0,0,0,0,Fire Department/Rescue,WAVELAND,WAVELAND,30.2247,-89.5346,30.2247,-89.5346,Isolated strong thunderstorms developed across the southeast Louisiana and Mississippi coastal waters as a weakening cold front moved into the area.,"A waterspout was observed over the marshes between Pearlington, Mississippi and Lake Catherine.","{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:05:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:10:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A waterspout was observed over the marshes between Pearlington, Mississippi and Lake Catherine."",
    ""Location"": ""GULF OF MEXICO""
  }
}"
2007-03-31 15:10:00.0000000,2007-03-31 15:10:00.0000000,2671,13803,IOWA,Funnel Cloud,0,0,0,0,0,0,Law Enforcement,KNIERIM,KNIERIM,42.45,-94.45,42.45,-94.45,"An intense low pressure lifted out of the south central U.S. into western Iowa during the afternoon hours of the 31st.  The upper low virtually captured the surface system by late afternoon.  Thunderstorms formed along two boundaries.  The first was a warm frontal boundary that lifted into central Iowa by early afternoon.  The second was a strong dryline that advanced into southwest and central Iowa by the late afternoon hours.  With the steep lapse rates, there was little in the way of CIN and once the clouds began to break.  Surface Based CAPE was in the 1000-2000 J/kg range with CAPE in the -10 to -30 C. layer around 200 J/kg.  The freezing level was quite low, ranging from 8,700 to 10,000 feet across the CWA.  Lifted indices fell to the -6 to -9 C. range by the mid afternoon hours.  In spite of the LCL being quite low, in the 500 to 1000 meter range, there were several reports of funnels, but no confirmed touchdowns.  Thunderstorms formed in two lines.  The first was along the warm front across central Iowa. The second along the dryline.  There were numerous reports of pea to marble size hail and surprisingly few reports of larger hail.  The hail that did fall was in the three quarter to one inch diameter range.  One inch diameter hail covered the ground in Davis County at Bloomfield.  Some damage was done to vinyl siding in the city of Bloomfield as well.  A few of the storms produced high winds with tree damage and some building damage.  A roof was blown off a shed in Polk County in Pleasant Hill.  Outbuildings were destroyed by another storm in Story and Marshall Counties, and a garage was blown over in Marshall County in the Marshalltown area.  High winds from the dryline storms caused damage in Waukee with damage to house siding and a metal fence in the area.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:10:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:10:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:10:00.0000000,2007-03-31 15:10:00.0000000,3708,20511,IOWA,Hail,0,0,0,0,0,0,Trained Spotter,WASHINGTON,WASHINGTON,41.3,-91.67,41.3,-91.67,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",Spotter estimated hail the size of quarters.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:10:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:10:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Spotter estimated hail the size of quarters."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:10:00.0000000,2007-03-31 15:10:00.0000000,3708,20533,IOWA,Thunderstorm Wind,0,0,0,0,0,0,Trained Spotter,NEWHALL,NEWHALL,41.9888,-91.9682,41.9888,-91.9682,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.","A spotter reported winds estimated at 60 to 65 mph along Highway 30, just south of Newhall. A semi truck was also blown over.","{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:10:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:10:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A spotter reported winds estimated at 60 to 65 mph along Highway 30, just south of Newhall. A semi truck was also blown over."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:14:00.0000000,2007-03-31 15:14:00.0000000,3708,20525,IOWA,Thunderstorm Wind,0,0,0,0,0,0,Emergency Manager,GARRISON,GARRISON,42.1627,-92.1671,42.1627,-92.1671,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",Barn blown down.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:14:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:14:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Barn blown down."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:15:00.0000000,2007-03-31 15:15:00.0000000,3708,20512,IOWA,Hail,0,0,0,0,0,0,Trained Spotter,KEYSTONE,KEYSTONE,42,-92.2,42,-92.2,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",Penny size hail reported.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:15:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:15:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Penny size hail reported."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:15:00.0000000,2007-03-31 15:15:00.0000000,3708,20657,IOWA,Thunderstorm Wind,0,0,0,0,0,0,Trained Spotter,KEYSTONE,KEYSTONE,42,-92.2,42,-92.2,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",Spotter estimated wind gusts to 60 mph.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:15:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:15:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Spotter estimated wind gusts to 60 mph."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:16:00.0000000,2007-03-31 15:16:00.0000000,3708,20534,IOWA,Thunderstorm Wind,0,0,0,0,0,0,Emergency Manager,GARRISON,GARRISON,42.1286,-92.15,42.1286,-92.15,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",Wind gusts to 50 to 60 mph.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:16:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:16:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Wind gusts to 50 to 60 mph."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:21:00.0000000,2007-03-31 15:21:00.0000000,2671,13790,IOWA,Hail,0,0,0,0,0,0,Trained Spotter,GENEVA,GENEVA,42.67,-93.13,42.67,-93.13,"An intense low pressure lifted out of the south central U.S. into western Iowa during the afternoon hours of the 31st.  The upper low virtually captured the surface system by late afternoon.  Thunderstorms formed along two boundaries.  The first was a warm frontal boundary that lifted into central Iowa by early afternoon.  The second was a strong dryline that advanced into southwest and central Iowa by the late afternoon hours.  With the steep lapse rates, there was little in the way of CIN and once the clouds began to break.  Surface Based CAPE was in the 1000-2000 J/kg range with CAPE in the -10 to -30 C. layer around 200 J/kg.  The freezing level was quite low, ranging from 8,700 to 10,000 feet across the CWA.  Lifted indices fell to the -6 to -9 C. range by the mid afternoon hours.  In spite of the LCL being quite low, in the 500 to 1000 meter range, there were several reports of funnels, but no confirmed touchdowns.  Thunderstorms formed in two lines.  The first was along the warm front across central Iowa. The second along the dryline.  There were numerous reports of pea to marble size hail and surprisingly few reports of larger hail.  The hail that did fall was in the three quarter to one inch diameter range.  One inch diameter hail covered the ground in Davis County at Bloomfield.  Some damage was done to vinyl siding in the city of Bloomfield as well.  A few of the storms produced high winds with tree damage and some building damage.  A roof was blown off a shed in Polk County in Pleasant Hill.  Outbuildings were destroyed by another storm in Story and Marshall Counties, and a garage was blown over in Marshall County in the Marshalltown area.  High winds from the dryline storms caused damage in Waukee with damage to house siding and a metal fence in the area.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:21:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:21:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:22:00.0000000,2007-03-31 15:22:00.0000000,3708,20513,IOWA,Hail,0,0,0,0,0,0,Emergency Manager,AINSWORTH,AINSWORTH,41.2998,-91.5809,41.2998,-91.5809,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",Hail measured the size of quarters.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:22:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:22:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Hail measured the size of quarters."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:25:00.0000000,2007-03-31 15:25:00.0000000,3607,26128,MISSOURI,Thunderstorm Wind,0,0,0,0,0,0,Newspaper,ROWENA,ROWENA,39.2053,-92.2111,39.2053,-92.2111,"A large squall line formed ahead of a weak cold front. As the storms moved east across Missouri and Illinois, numerous reports of large hail and damaging winds were received, including an EF0 tornado in the city of St. Louis.","A microburst hit a farm in the far southwestern sections of Audrain County.  It destroyed a pole barn and caused minor damage to a cabin, yet a 100 year old maple tree near the cabin was still standing.  No injuries were reported.","{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:25:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:25:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A microburst hit a farm in the far southwestern sections of Audrain County.  It destroyed a pole barn and caused minor damage to a cabin, yet a 100 year old maple tree near the cabin was still standing.  No injuries were reported."",
    ""Location"": ""MISSOURI""
  }
}"
2007-03-31 15:25:00.0000000,2007-03-31 15:25:00.0000000,4024,22483,IOWA,Thunderstorm Wind,0,0,0,0,5000,0,Law Enforcement,HORNICK,HORNICK,42.2878,-96.1,42.2878,-96.1,"Thunderstorms produced penny to golf ball size hail, damaging winds, and heavy rain which produced flash flooding over several counties of northwest Iowa during the middle and late afternoon hours on March 31st.",Thunderstorm winds blew down power poles.,"{
  ""TotalDamages"": 5000,
  ""StartTime"": ""2007-03-31T15:25:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:25:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Thunderstorm winds blew down power poles."",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:30:00.0000000,2007-03-31 15:30:00.0000000,4024,22477,IOWA,Hail,0,0,0,0,0,0,Public,SMITHLAND,SMITHLAND,42.23,-96.0081,42.23,-96.0081,"Thunderstorms produced penny to golf ball size hail, damaging winds, and heavy rain which produced flash flooding over several counties of northwest Iowa during the middle and late afternoon hours on March 31st.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:30:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:30:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""IOWA""
  }
}"
2007-03-31 15:35:00.0000000,2007-03-31 15:35:00.0000000,3607,19893,MISSOURI,Hail,0,0,0,0,0,0,Law Enforcement,LADDONIA,LADDONIA,39.25,-91.65,39.25,-91.65,"A large squall line formed ahead of a weak cold front. As the storms moved east across Missouri and Illinois, numerous reports of large hail and damaging winds were received, including an EF0 tornado in the city of St. Louis.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:35:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:35:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""MISSOURI""
  }
}"
2007-03-31 15:41:00.0000000,2007-03-31 15:41:00.0000000,3708,20514,IOWA,Hail,0,0,0,0,0,0,Trained Spotter,CEDAR RAPIDS,CEDAR RAPIDS,41.969,-91.6673,41.969,-91.6673,"A seasonally strong low pressure system lifted northeast from northern Kansas to extreme western Iowa, on March 31, 2007. A warm front moved northward into northeast Iowa followed by a cold front sweeping across eastern Iowa into Illinois. These frontal boundaries triggered thunderstorms, and with sufficient low level wind shear, allowed for many to rotate. Most of the thunderstorms produced large hail and damaging wind. However, one storm in particular that crossed over the warm front, produced an EF1 tornado in Delaware county, in northeast Iowa, at about 429 pm CST. The tornado tracked NNE for a total of about 10 miles (part of this track was in Clayton county) and was 200 yards wide, striking eight farmsteads in Delaware county. No one was killed or injured, however 24 cows were killed when a dairy barn collapsed.",Spotter measured hail the size of pennies to nickels.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-03-31T15:41:00.0000000Z"",
  ""EndTime"": ""2007-03-31T15:41:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Spotter measured hail the size of pennies to nickels."",
    ""Location"": ""IOWA""
  }
}"
